depa_nombre;muni_nombre;codigo_habilitacion;nombre_prestador;nits_nit;razon_social;clpr_codigo;clpr_nombre;ese;direccion;telefono;email;nivel;caracter;habilitado;fecha_radicacion;fecha_vencimiento;fecha_cierre;dv;clase_persona;naju_codigo;naju_nombre;numero_sede_principal;fecha_corte_REPS
NORTE DE SANTANDER;CÚCUTA;5400102995;EGICOS S.A.S.;901145062;EGICOS S.A.S.;1;Instituciones - IPS;;CALLE 16A N 1E-105 BARRIO CAOBOS;3133336971;egicossas2018@hotmail.com;;;SI;2020-11-18;2024-11-17;;8;JURIDICO;1;Privada;1;2044-10-14 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101915;EL PRINCIPIO DE UNA ESPERANZA;900062635;EL PRINCIPIO DE UNA ESPERANZA;1;Instituciones - IPS;;CALLELE 13A N 1E-27 LOS CAOBOS;5712332;calidadfpeips@gmail.com;;;SI;2007-08-31;2022-08-31;;7;JURIDICO;1;Privada;1;2044-10-15 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102595;ELASER RADIOLOGOS S.A.S.;900988463;ELASER RADIOLOGOS S.A.S.;1;Instituciones - IPS;;AVENIDA 1 N 19-43 BARRIO BLANCO;3133762541;annykatherine54@gmail.com;;;SI;2017-04-19;2022-08-31;;1;JURIDICO;1;Privada;1;2044-10-16 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101532;EMERMOVIL S.A.S;900117485;EMERMOVIL S.A.S;1;Instituciones - IPS;;CALLE 10 N 9E-08 APARTAMENTO 103 LA RIVIERA;5742929,5744040,3157932546;yolandaruizm@hotmail.com;;;SI;2012-04-27;2023-08-31;;7;JURIDICO;1;Privada;1;2044-10-17 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400100861;EMPRESA SOCIAL DEL ESTADO IMSALUD;807004352;EMPRESA SOCIAL DEL ESTADO IMSALUD;1;Instituciones - IPS;SI;AVENIDA 0A N 21-133 BARRIO BLANCO;5843434;info@imsalud.gov.co;1;MUNICIPAL;SI;2006-10-05;2022-08-31;;3;JURIDICO;4;Pública;1;2044-10-18 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102405;ENDOCRINORTE SAS;900887865;ENDOCRINORTE S.A.S;1;Instituciones - IPS;;CALLE 17A N 1E-106 BARRIO CAOBOS;5715177,302;mari_agrace@hotmail.com;;;SI;2017-02-02;2022-08-31;;5;JURIDICO;1;Privada;1;2044-10-19 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400100050;ENDOSCOPIA DIGESTIVA S.A.S.;807002079;ENDOSCOPIA DIGESTIVA S.A.S.;1;Instituciones - IPS;NO;AVE 9 ESTE N 8A-38 LA RIVIERA;5745853,5955683,5948238,3124478469;gerencia.ivd@hotmail.com;;;SI;2006-11-16;2022-08-31;;8;JURIDICO;1;Privada;1;2044-10-20 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400100834;ESTUDIOS E INVERSIONES MEDICAS S A ESIMED S A;800215908;ESTUDIOS E INVERSIONES MEDICAS S A ESIMED S A;1;Instituciones - IPS;;CALLE 8 N1E-116 BARRIO POPULAR;5892501,587;direccionclinicalasalle@hotmail.com;;;SI;2015-12-30;2022-08-31;;8;JURIDICO;1;Privada;1;2044-10-21 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102138;EUREKA CLUB DE APRENDIZAJE S.A.S;900382507;EUREKA CLUB DE APRENDIZAJE S.A.S;1;Instituciones - IPS;;CALLE 21 0B -22 BRR BLANCO;5731515;eurekaclubdeaprendizaje@gmail.com;;;SI;2012-09-19;2023-08-31;;5;JURIDICO;1;Privada;1;2044-10-22 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102963;EUROPIEL DE COLOMBIA S.A S;901057872;EUROPIEL DE COLOMBIA S.A.S.;1;Instituciones - IPS;;Anillo vial Oriental N 13-70 Local 54 CC Jardin Plaza;5956139;europieldecolombia@europiel.com.co;;;SI;2020-07-03;2024-07-02;;1;JURIDICO;1;Privada;1;2044-10-23 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101738;EVOLUTIONDENT LTDA;900244942;EVOLUTIONDENT LTDA;1;Instituciones - IPS;NO;Av 0 N 13-183 Barrio Caobos;5711410;jalamk@hotmail.com;;;SI;2008-10-14;2022-08-31;;5;JURIDICO;1;Privada;1;2044-10-24 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400100967;FRESENIUS MEDICAL CARE COLOMBIA S.A.;830007355;FRESENIUS MEDICAL CARE COLOMBIA S.A.;1;Instituciones - IPS;;CALLE 14 N 1-37 BARRIO LA PLAYA;5721366,315;norma.forero@fmc-ag.com;;;SI;2018-10-16;2022-08-31;;2;JURIDICO;1;Privada;1;2044-10-25 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102350;FUNDACION CASA DEL DIABETICO FUNCADI;900191127;FUNDACION CASA DEL DIABETICO FUNCADI;1;Instituciones - IPS;;AV 1 N  15-43 CONSULTORIO 506 EDIFICIO JERICO;3208567128;funcadi.col@gmail.com;;;SI;2015-04-28;2022-08-31;;1;JURIDICO;1;Privada;1;2044-10-26 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102010;FUNDACION INSTITUCION PRESTADORA DE SALUD SUEÑOS DE COLORES;900459786;FUNDACION INSTITUCION PRESTADORA DE SALUD SUEÑOS DE COLORES;1;Instituciones - IPS;;AV 29 KDX 4 VIA BOCON;5845666,314;fundacolores11@hotmail.com;;;SI;2011-08-31;2022-08-31;;6;JURIDICO;1;Privada;1;2044-10-27 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102790;FUNDACION ORIENTAME;860049972;FUNDACION ORIENTAME;1;Instituciones - IPS;;Avenida 2 da N  10 - 18 oficina 201 Edificio Ovni;601,9173500,204,430,3504997456;secgeneral@orientame.org.co;;;SI;2019-02-15;2024-02-14;;6;JURIDICO;1;Privada;1;2044-10-28 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101606;FUNDACIÓN PARA EL SERVICIO INTEGRAL DE ATENCIÓN MÉDICA - FUNDACIÓN SIAM;900034438;FUNDACIÓN PARA EL SERVICIO INTEGRAL DE ATENCIÓN MÉDICA - FUNDACIÓN SIAM;1;Instituciones - IPS;;AV 1E 15A-55 Local 3;3176426412;calidad@fundacionsiam.org;;;SI;2016-09-14;2022-08-31;;3;JURIDICO;1;Privada;1;2044-10-29 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102066;FUTUMEDICA PLUS NS Nº 2;900492836;FUTUMEDICA PLUS NS Nº 2;1;Instituciones - IPS;;CALLE 3 NUMERO 5-33 BARRIO COMUNEROS;5795990;futumedicaplus@yahoo.es;;;SI;2012-02-29;2022-08-31;;5;JURIDICO;1;Privada;2;2044-10-30 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102320;FUTURO VISION S.A.S.;900786330;FUTURO VISION SAS;1;Instituciones - IPS;;CALLE 17 A NUMERO 1E-65 LOCAL 704 EDIFICIO BELLAGIO CAOBOS;3165098674;calidad@futurovision.com.co;;;SI;2014-12-16;2022-08-31;;3;JURIDICO;1;Privada;1;2044-10-31 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101509;GASTROQUIRURGICA S.A.S.;900075758;GASTROQUIRURGICA S.A.S.;1;Instituciones - IPS;NO;CALLE 7 N 10E-72 BARRIO EL COLSAG;5955775,316;gastroquirurgicaltda@yahoo.com;;;SI;2006-09-25;2022-08-31;;0;JURIDICO;1;Privada;1;2044-11-01 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102390;GESI SALUD IPS S.A.S;900844482;GESI SALUD IPS S.A.S;1;Instituciones - IPS;;CALLE 13 N  2E -50 CAOBOS;5834195,311;gesisaludsas@hotmail.com;;;SI;2015-10-07;2022-08-31;;3;JURIDICO;1;Privada;1;2044-11-02 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102272;GLOBAL SAFE SALUD S.A.S.;900493038;GLOBAL SAFE SALUD S.A.S.;1;Instituciones - IPS;;Avenida 11 E N 5aN - 66  Barrio Santa Lucia;3173641536,3173658205,3176569375,3174408433;gerencia@globalsalud.co - c.administrativo@globalsalud.co;;;SI;2014-05-15;2022-08-31;;9;JURIDICO;1;Privada;1;2044-11-03 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102538;HIPERBARICAS CUCUTA IPS S.A.S.;901019314;HIPERBARICAS CUCUTA IPS S.A.S.;1;Instituciones - IPS;;AVENIDA 11E N 5AN- 71 GUAIMARAL;5772506,313;contacto@vergelriascos.com;;;SI;2016-11-04;2022-08-31;;1;JURIDICO;1;Privada;1;2044-11-04 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102911;I.P.S GENERAL MEDICAL SERVICES COLOMBIA S.A.S;901227547;I.P.S GENERAL MEDICAL SERVICES COLOMBIA S.A.S;1;Instituciones - IPS;;CALLE 7 NRO  9E-22 BARRIO COLSAG;3203607955;gmsc.gerencia@outlook.com;;;SI;2019-12-26;2023-12-25;;0;JURIDICO;1;Privada;1;2044-11-05 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102882;I.P.S MECAS SALUD DOMICILIARIA S.A.S;900886925;IPS MECAS SALUD DOMICILIARIA SAS;1;Instituciones - IPS;;Avenida 2 E N 5-70 Urb La Ceiba;3133990824;mecassaluddomiciliaria@gmail.com;;;SI;2019-10-02;2023-10-01;;4;JURIDICO;1;Privada;1;2044-11-06 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102703;I.P.S. CURATEC CLINICA DE HERIDAS Y OSTOMIAS S.A.S.;901137125;I.P.S. CURATEC CLINICA DE HERIDAS Y OSTOMIAS S.A.S.;1;Instituciones - IPS;;AV 1E NRO 11-142 B  CAOBOS;3108046884;clinicadeheridascuratec@gmail.com;;;SI;2018-03-07;2022-08-31;;1;JURIDICO;1;Privada;1;2044-11-07 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102065;I.P.S. SANTA CATALINA CLINICA DE HERIDAS Y OSTOMIAS S.A.S.;900492546;I.P.S. SANTA CATALINA CLINICA DE HERIDAS Y OSTOMIAS S.A.S.;1;Instituciones - IPS;;AV 10E N 7N-54 SANTA LUCIA;5887637,3;clinicadeheridasyostomias@hotmail.com;;;SI;2012-03-01;2022-08-31;;4;JURIDICO;1;Privada;1;2044-11-08 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102897;IMAGEN DENTAL INTEGRAL IPS S.A.S.;901315238;IMAGEN DENTAL INTEGRAL IPS S.A.S.;1;Instituciones - IPS;;AVENIDA 2 N 13-48 local 101, BARRIO LA PLAYA;3108727498,5847122,3152623885;idiipssas@hotmail.com;;;SI;2019-10-04;2023-10-03;;7;JURIDICO;1;Privada;1;2044-11-09 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102844;IMAGENES DIAGNOSTICAS ECOFETAL UNIDAD DE MEDICINA MATERNO FETAL SAS;900871273;IMAGENES DIAGNOSTICAS ECOFETAL UNIDAD DE MEDICINA MATERNO FETAL SAS;1;Instituciones - IPS;;AVENIDA 6E N 7A-21 BARRIO QUINTA ORIENTAL;3124247628;ecofetal.s.a.s.cucuta@gmail.com;;;SI;2019-05-30;2023-05-29;;5;JURIDICO;1;Privada;1;2044-11-10 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102079;INESO LTDA;900364101;INESO LTDA;1;Instituciones - IPS;;CALLE 13A N 1E-113 BARRIO CAOBOS;5740418;clapamepa25@hotmail.com;;;SI;2012-04-10;2022-08-31;;2;JURIDICO;1;Privada;1;2044-11-11 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102418;INSTITUCION PRESTADORA DE SERVICIOS DE SALUD DOMICILIARIOS SANARTE CLÍNICA DE HERIDAS Y OSTOMIAS S.A.S.;900900693;INSTITUCION PRESTADORA DE SERVICIOS DE SALUD DOMICILIARIOS SANARTE CLÍNICA DE HERIDAS Y OSTOMIAS S.A.S.;1;Instituciones - IPS;;CALLE 7A N 11-50 PISO 1, BARRIO LOMA DE BOLIVAR;5893893;ipssanarte@gmail.com;;;SI;2016-04-11;2022-08-31;;0;JURIDICO;1;Privada;1;2044-11-12 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400103153;INSTITUTO COLOMBIANO DE OZONOTERAPIA S.A.S.;901375725;INSTITUTO COLOMBIANO DE OZONOTERAPIA S.A.S.;1;Instituciones - IPS;;Av 1 nro 17-73 Consultorio 402 ed vitta - Blanco;3144206813;doctorozonocucuta@hotmail.com;;;SI;2022-04-06;2026-04-05;;9;JURIDICO;1;Privada;1;2044-11-13 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101622;INSTITUTO DE DIAGNOSTICO MEDICO S.A.;800065396;INSTITUTO DE DIAGNOSTICO MEDICO S.A.;1;Instituciones - IPS;NO;CALLE 12A N  1E-24;5721034;contabilidad@idime.com.co;;;SI;2007-10-18;2022-08-31;;2;JURIDICO;1;Privada;1;2044-11-14 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101941;INSTITUTO NEUROLOGICO INFANTIL S.A.S.;900386919;INSTITUTO NEUROLOGICO INFANTIL S.A.S.;1;Instituciones - IPS;;CALLE 17 N 0-49 BARRIO LA PLAYA;5834348;infaneuro@hotmail.com;;;SI;2010-11-23;2023-08-31;;4;JURIDICO;1;Privada;3;2044-11-15 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102550;INSTITUTO PARA EL RIESGO CARDIOVASCULAR IRC IPS SAS;900880582;INSTITUTO PARA EL RIESGO CARDIOVASCULAR I.R.C . IPS S A S;1;Instituciones - IPS;;CALLE 13a N 2e-47;5943151,3168323040,3186171407;gerencia@ircips.com;;;SI;2016-12-23;2022-08-31;;4;JURIDICO;1;Privada;1;2044-11-16 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400103035;INTEGRAL SOLUTIONS SD SAS;900348830;INTEGRAL SOLUTIONS SD SAS;1;Instituciones - IPS;;Av 1 17 73 cons 1208 edf vitta centro de especialista - Blanco;3162343921;gdiaz@integralsolutionssd.com;;;SI;2021-05-05;2025-05-04;;6;JURIDICO;1;Privada;1;2044-11-17 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400103018;INTEGRANDO SALUD IPS S.A.S.;901424242;INTEGRANDO SALUD IPS S.A.S.;1;Instituciones - IPS;;AV 5 N 8-34 BARRIO SAN LUIS;3105888002;gerencia@integrandosaludips.com;;;SI;2021-03-03;2025-03-02;;4;JURIDICO;1;Privada;1;2044-11-18 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101623;INVERSIONES DENTALES SANTANDER S.A.S;830028950;INVERSIONES DENTALES SANTANDER S.A.S;1;Instituciones - IPS;NO;AV 0 N 9-17;5775723599;m.acuna@indesan.net;;;SI;2007-10-18;2022-08-31;;5;JURIDICO;1;Privada;1;2044-11-19 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101663;INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. SIGLA: BODYTECH S.A.;830033206;INVERSIONES EN RECREACION DEPORTE Y SALUD S.A. SIGLA: BODYTECH S.A.;1;Instituciones - IPS;NO;CALLE 11 N  2-10 Local 301;5756333;constanza.fonseca@bodytechcorp.com;;;SI;2008-03-04;2022-08-31;;3;JURIDICO;1;Privada;1;2044-11-20 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101916;IPS ASSOT S.A.S.;900341806;IPS ASSOT SAS;1;Instituciones - IPS;;AV 0 N 16-68 BARRIO CAOBOS;5727323,319;informacion@assotcolombia.com;;;SI;2010-07-16;2022-08-31;;7;JURIDICO;1;Privada;3;2044-11-21 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102376;IPS BEST HOME CARE SAS;900657491;IPS BEST HOME CARE SAS;1;Instituciones - IPS;;AV  1 N 15-43 OFICINA 801 EDIFICIO JERICO  BARRIO LA PLAYA;375832362;subgerencia.calidad@besthomecare.com.co;;;SI;2015-10-30;2022-08-31;;8;JURIDICO;1;Privada;1;2044-11-22 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102294;IPS CLINICAL HOUSE S.A.S.;900752620;IPS CLINICAL HOUSE S.A.S.;1;Instituciones - IPS;;AV 1E N 11-152 BARRIO QUINTA VELEZ;3226841730,3103451874,5956636;ipsclinicalhousesas@gmail.com, gerenciaips2015@gmail.com;;;SI;2014-08-19;2023-08-31;;8;JURIDICO;1;Privada;1;2044-11-23 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101791;IPS FIGURA`S SPA CUCUTA S.A.S;900253624;IPS FIGURA`S SPA CUCUTA S.A.S;1;Instituciones - IPS;NO;CALLE 21A OB-122 Barrio Blanco;5710828,316;ipsfigurascucuta@gmail.com;;;SI;2009-05-04;2022-08-31;;6;JURIDICO;1;Privada;1;2044-11-24 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102336;IPS MARIA DE LOS ANGELES S.A.S.;900821171;IPS MARIA DE LOS ANGELES S.A.S.;1;Instituciones - IPS;;CALLE 0 N 0-18 BARRIO COMUNEROS;5943161,322;ipsmariadelosangeles1@hotmail.com;;;SI;2015-03-06;2022-08-31;;9;JURIDICO;1;Privada;1;2044-11-25 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101872;IPS MEDCARE DE COLOMBIA S.A.S.;900257281;IPS MEDCARE DE COLOMBIA S.A.S.;1;Instituciones - IPS;;AV 2E N 5-43 BARRIO LA CEIBA;5777188;MED_CARELTDA@HOTMAIL.COM;;;SI;2010-03-24;2022-08-31;;1;JURIDICO;1;Privada;1;2044-11-26 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102802;IPS MEDICINA ESPECIALIZADA DEL RIESGO EN SALUD DEL SUR SAS;901032674;IPS MEDICINA ESPECIALIZADA DEL RIESGO EN SALUD DEL SUR SAS;1;Instituciones - IPS;;MANZANA J3 LT9 PRIMERA ETAPA DE ATALAYA;3168312437;legal@megsaludips.com;;;SI;2018-12-03;2022-12-02;;1;JURIDICO;1;Privada;1;2044-11-27 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101749;IPS ORTHOMEDIC GROUP E.U.;900244669;IPS ORTHOMEDIC GROUP E.U.;1;Instituciones - IPS;NO;AV 1 E N  3-27 BARRIO LA CEIBA;5753833,31;orthomedicgroup@gmail.com;;;SI;2008-10-23;2022-08-31;;9;JURIDICO;1;Privada;1;2044-11-28 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102387;IPS PROGRESANDO EN SALUD S.A.S;900876584;IPS PROGRESANDO EN SALUD S.A.S;1;Instituciones - IPS;;CALLE 21A N0B-75 EL ROSAL;5893021;gerencia@ipsprogresandoensalud.com;;;SI;2015-10-22;2022-08-31;;3;JURIDICO;1;Privada;1;2044-11-29 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102475;IPS REHABILIT SPORT SAS;900689284;IPS REHABILIT SPORT SAS;1;Instituciones - IPS;;CALLE 0AN N 1E - 24 QTA BOSCH;5719986;ipsrehabilitsport@gmail.com;;;SI;2016-12-05;2022-08-31;;7;JURIDICO;1;Privada;1;2044-11-30 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101880;IPS REHABILITACION INTEGRAL MARTA OMAÑA ASOCIADOS S.A.S;900338359;IPS REHABILITACION INTEGRAL MARTA OMAÑA ASOCIADOS S.A.S;1;Instituciones - IPS;;AVENIDA GRAN COLOMBIA N  5E-72 BARRIO POPULAR;5751284;maroma741@hotmail.com;;;SI;2010-04-13;2023-08-31;;5;JURIDICO;1;Privada;1;2044-12-01 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102127;IPS SINSA EMERGENCIAS SAS;900535451;IPS SINSA EMERGENCIAS SAS;1;Instituciones - IPS;;CALLE 7 N 2E-170 BARRIO LA CEIBA II;3012927390;coordinador_emergencias@hotmail.com;;;SI;2016-07-13;2022-08-31;;1;JURIDICO;1;Privada;1;2044-12-02 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102577;LABORATORIO BIOIMAGEN SOCIEDAD LIMITADA;830016595;LABORATORIO BIOIMAGEN SOCIEDAD LIMITADA;1;Instituciones - IPS;;CALLE 8 N 1E-125 BARRIO POPULAR;3006975519;garantiadecalidad@bioimagen.com.co;;;SI;2017-03-09;2022-08-31;;1;JURIDICO;1;Privada;1;2044-12-03 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102165;LABORATORIO CLINICO CORREAL ZUÑIGA S.A.S.;900567871;LABORATORIO CLINICO CORREAL ZUÑIGA S.A.S.;1;Instituciones - IPS;;Avenida 0 N 11 - 129 (2);5716231;yolimagomez@hotmail.com;;;SI;2013-02-01;2022-08-31;;7;JURIDICO;1;Privada;1;2044-12-04 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102396;LABORATORIO CLÍNICO ESPECIALIZADO CARLOS MONTOYA & SUAREZ S.A.S.;900726589;LABORATORIO CLÍNICO ESPECIALIZADO CARLOS MONTOYA & SUAREZ S.A.S.;1;Instituciones - IPS;;AVENIDA 0 N 11-161 BARRIO QUINTA VELEZ;5728879,572;carlosamontoyag@hotmail.com;;;SI;2015-09-02;2023-08-31;;7;JURIDICO;1;Privada;1;2044-12-05 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400103039;LABORATORIO CLINICO MEDICO ESPECIALIZADO LCM S.A.S;901419796;LABORATORIO CLINICO MEDICO ESPECIALIZADO LCM S.A.S;1;Instituciones - IPS;;CALLE 14 N1-34 Barrio La Playa;3223095757;edvpginecologo@gmail.com;;;SI;2021-06-22;2025-06-21;;2;JURIDICO;1;Privada;1;2044-12-06 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102353;LABORATORIO MEDICO ECHAVARRIA S.A.S.;890906793;LABORATORIO MEDICO ECHAVARRIA SAS;1;Instituciones - IPS;;CALLE 0 N 9E-156;3122748415;gescalidad@labechavarria.com;;;SI;2015-05-14;2023-08-31;;0;JURIDICO;1;Privada;1;2044-12-07 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400100252;LIGA NORTE SANTANDEREANA DE LUCHA CONTRA EL CANCER;890500893;LIGA NORTE SANTANDEREANA DE LUCHA CONTRA EL CANCER;1;Instituciones - IPS;NO;CALLE 12 N 2-38 BARRIO LA PLAYA;5718424;gerencia@licancercucuta.org;;;SI;2003-04-01;2023-08-31;;5;JURIDICO;1;Privada;1;2044-12-08 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102349;MEDICAL DUARTE ZF S.A.S;900470642;MEDICAL DUARTE ZF S.A.S;1;Instituciones - IPS;;AVENIDAD LIBERTADORES N  0-71 LAS BRISAS;5752938;medicalduarte@gmail.com;;;SI;2015-04-14;2023-08-31;;9;JURIDICO;1;Privada;1;2044-12-09 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102371;MEDICAL PDROZ NORTE DE SANTANDER IPS SAS;900802571;MEDICAL PDROZ NORTE DE SANTANDER IPS SAS;1;Instituciones - IPS;;av 0N 6-26 urb lleras restrepo;59483103177892700;chiquiclub@hotmail.com;;;SI;2015-08-14;2022-08-31;;0;JURIDICO;1;Privada;1;2044-12-10 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400103034;MEDICDIAGNOSTICO I.PS. S.A.S;901368172;MEDICDIAGNOSTICO I.PS. S.A.S;1;Instituciones - IPS;;avenida 11 e n 8n-36 Gusimaral;5928852;medicdiagnostico.ips@gmail.com;;;SI;2021-05-19;2025-05-18;;7;JURIDICO;1;Privada;1;2044-12-11 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102333;MEDICINA Y SALUD INTEGRAL PARA LA FAMILIA IPS SAS;900770108;MEDICINA Y SALUD INTEGRAL PARA LA FAMILIA IPS SAS;1;Instituciones - IPS;;CALLE 3 N 0-21E Barrio la Ceiba;3164458153;medisaludips.sas@hotmail.com;;;SI;2015-03-04;2022-08-31;;4;JURIDICO;1;Privada;1;2044-12-12 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102472;MEDICINAS Y TERAPIAS, ATENCION DOMICILIARIA MEDITAD IPS S.A.S.;900973776;MEDICINAS Y TERAPIAS, ATENCION DOMICILIARIA MEDITAD IPS S.A.S.;1;Instituciones - IPS;;CALLE 6N N 13E-50 BARRIO LOS ACACIOS;3016110175,3115912938,3209026812;gerencia.meditadips@gmail.com;;;SI;2016-05-27;2022-08-31;;6;JURIDICO;1;Privada;1;2044-12-13 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400101699;MEDICUC IPS LTDA 1;900204617;MEDICUC IPS LTDA;1;Instituciones - IPS;NO;Avenida 0 N 1-133 Barrio Quinta Bosch;5956706,5956724,5956741;coordinadornacionalcalidad@gmail.com;;;SI;2008-07-08;2022-08-31;;5;JURIDICO;1;Privada;1;2044-12-14 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102854;MEDIKAP S.A.S.;900462869;MEDIKAP S.A.S.;1;Instituciones - IPS;;CALLE 17 NUMERO 2E-30 LOCAL 2 B  CAOBOS;3168256229;raymondmb1@gmail.com;;;SI;2019-06-17;2023-06-16;;1;JURIDICO;1;Privada;1;2044-12-15 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102496;MEDINORTE CÚCUTA IPS S.A.S.;900526013;MEDINORTE CÚCUTA IPS S.A.S.;1;Instituciones - IPS;;CALLE 6N 11E - 123 BARRIO SANTA LUCIA;5892730,316;byperez@medinorte.com.co;;;SI;2016-11-25;2022-08-31;;9;JURIDICO;1;Privada;1;2044-12-16 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102449;MEDISALUD CONSULTORIAS S.A.S;900177677;MEDISALUD CONSULTORIAS SAS;1;Instituciones - IPS;;AVENIDA 1 N  15-43 CONSULTORIO 105;3005011508;medisaludconsultorias@gmail.com;;;SI;2016-04-26;2022-08-31;;0;JURIDICO;1;Privada;1;2044-12-17 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102416;MEDMOVIL S.A.S.;900874437;MEDMOVIL S.A.S.;1;Instituciones - IPS;;AVENIDA 0 N 15-44 Oficina 02;3503232504;gerencia@medmovil.com.co;;;SI;2015-12-15;2022-08-31;;1;JURIDICO;1;Privada;1;2044-12-18 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102679;MORADO SAS;900335816;MORADO S.A.S.;1;Instituciones - IPS;;Avenida 0 N11-12 LC 147;3108219228;gerencia@odontoimagenes.com;;;SI;2017-12-13;2022-12-12;;6;JURIDICO;1;Privada;1;2044-12-19 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102725;MUTALIS SAS;900482620;MUTALIS SAS;1;Instituciones - IPS;;AVENIDA 1RA Nro  15 -43 BARRIO LA PLAYA CENTRO MEDICO DE ESPECIALISTAS JERICO CONSULTORIO 610;3336056061;info@mutalis.co;;;SI;2018-09-13;2022-09-12;;9;JURIDICO;1;Privada;1;2044-12-20 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102726;NEUMOLOGÍA Y SERVICIOS DE REHABILITACIÓN NEUMOSER S.A.S;901127399;NEUMOLOGIA Y SERVICIOS DE REHABILITACION S.A.S;1;Instituciones - IPS;;AVENIDA 6E N8-39 LA RIVIERA;3176420096,3143338772,5489100;gerencia.neumoser@gmail.com;;;SI;2018-09-06;2023-09-05;;8;JURIDICO;1;Privada;1;2044-12-21 14:33:00
NORTE DE SANTANDER;CÚCUTA;5400102521;NEURO NORTE S.A.S.;900992143;NEURO NORTE S.A.S.;1;Instituciones - IPS;;AVENIDA 1 N 15-43 CENTRO MEDICO JERICO CONS 510;5833775,311;vilkymoreno@hotmail.com;;;SI;2016-11-01;2022-08-31;;5;JURIDICO;1;Privada;1;2044-12-22 14:33:00
